accel_z,range_sensor,d_est,v_est,a_est,t
-0.20836284000000127,0.098,1.826849003395519e-07,1.7126709406832995e-05,0.0010704193379270622,0.032032
6.50007813,0.1,1.0039332709229697e-05,0.00041834419963821684,0.009807661169511445,0.065011
7.78381473,0.10300000000000001,0.00010439859686473229,0.002782003292918711,0.04015052323095997,0.098009
-7.060520310000001,0.112,0.0005746948878776867,0.011266306902252863,0.11798736689461377,0.130016
1.9184059199999997,0.11900000000000001,0.002169458612732271,0.03365361399742147,0.27694051279902554,0.163031
0.10538058000000028,0.127,0.006407856236253222,0.08226509093817384,0.5579844703002006,0.196031
-5.455859370000001,0.136,0.015725681696942988,0.17220248923730636,0.9935185834005418,0.229021
-4.46431362,0.145,0.032858595373774384,0.3135324544735833,1.5726552190007825,0.261996
-6.691683930000001,0.156,0.05947645716849993,0.5024005379550077,2.2260371171453683,0.294009
-9.129812280000001,0.164,0.09357497733728692,0.7077037129921148,2.7996787516432007,0.327002
0.004788839999999794,0.17300000000000001,0.1308987313503188,0.8937704002213741,3.180260498485579,0.360007
-9.129812280000001,0.177,0.1654573339002551,1.0248672531581426,3.2886460559011828,0.392013
11.045826120000001,0.18,0.1940841617010631,1.0927256412053767,3.1571540705871346,0.424031
-4.833150000000001,0.183,0.21615225949799866,1.1051071217696187,2.8556882672239587,0.45701
-8.883130020000001,0.179,0.23010454852765058,1.0610038544829572,2.4041195382247484,0.490005
5.673801450000001,0.179,0.2384912630293033,0.9818910792635446,1.8888254725991471,0.522023
-4.552937160000001,0.166,0.23829962631099194,0.8535790200596871,1.2668232487167344,0.555011
-9.695035050000001,0.157,0.23231396532926632,0.6965876343783047,0.6150253337616207,0.587996
5.85102891,0.145,0.2206918162697781,0.5150102959388217,-0.05025840220502198,0.620009
-2.965031700000001,0.133,0.20456182576898452,0.3191819757772298,-0.6924678870320432,0.652012
0.5412781199999994,0.11800000000000001,0.18404265805902037,0.11339959509860412,-1.298430512021891,0.685004
11.057804130000001,0.106,0.16127125794158012,-0.08566346232107085,-1.816029518031303,0.717004
-7.00303371,0.097,0.13817977131683645,-0.26382427180518,-2.208177415548192,0.750001
3.2260887300000007,0.089,0.1158098239583606,-0.4141490512832502,-2.46661778416494,0.782009
-0.08143124999999962,0.078,0.09371449850015011,-0.5404707818894163,-2.6192732549981366,0.814022
-2.5267503300000014,0.07100000000000001,0.07374383371774024,-0.632649429238392,-2.6460304796208822,0.846031
0.39278415000000066,0.063,0.055711232939694794,-0.6949593743064704,-2.574883617944396,0.879021
-2.476454460000001,0.053,0.03902280818092539,-0.7343088601387102,-2.43856909686465,0.91103
3.808076790000001,0.046,0.0247469664606331,-0.7467765638470361,-2.231660634098123,0.944022
-5.039120760000001,0.026000000000000002,0.008393320568246718,-0.7638485875470635,-2.0605767879962933,0.977009
0.1101678599999989,0.025,-0.0031900791732445335,-0.7427955206671368,-1.7870749966960457,1.009012
1.029855359999999,0.016,-0.013373456537472702,-0.7093637577491355,-1.5023493227215043,1.041996
-6.57672054,0.017,-0.019046755565273295,-0.6462434524032623,-1.1530051833609893,1.074031
10.490187719999998,0.029,-0.01740633143619799,-0.5399529137100388,-0.7030597564444275,1.107031
19.181710380000002,0.043000000000000003,-0.009246789329337469,-0.401147571702992,-0.196008188381966,1.140011
10.574014170000002,0.058,0.004326792800146702,-0.2415652228678936,0.3255399704080687,1.172021
3.3721890599999984,0.08,0.024291775046563144,-0.058818127285038685,0.8676109827968155,1.204026
-10.056690510000001,0.116,0.05367105169513574,0.16198109131385052,1.4749285001683345,1.237013
-9.929749110000001,0.145,0.08787232849613777,0.3863086301230675,2.032245465376614,1.270009
-9.89621853,0.167,0.12303742130842704,0.5877930375319338,2.4615642715906256,1.302998
-9.74054364,0.177,0.15433380239556246,0.7369778834965143,2.68308580038976,1.335012
-1.8202145100000005,0.183,0.1805198587187356,0.8305469289766721,2.707338264766453,1.368007
-7.551501000000001,0.17500000000000002,0.19738587310716005,0.8475509827254386,2.488355902877012,1.401008
4.754113950000001,0.168,0.2066267336484643,0.8069858684572244,2.1104276680348466,1.433009
10.715317409999997,0.16,0.20915145771390187,0.7215412897489655,1.6294847794660172,1.465032
6.052212389999999,0.158,0.2081812384520927,0.6174801258534168,1.1384620389144504,1.498011
-6.730001790000001,0.131,0.19618410735717656,0.45099194918990126,0.5006575416265487,1.530012
1.5878972099999995,0.106,0.17609477346742713,0.2488025026064268,-0.18516399696779284,1.562024
6.689293409999999,0.11,0.15943433121240577,0.08898455140608919,-0.6688188283075086,1.594031
0.2586618299999994,0.124,0.149357796709469,-0.01135769757127611,-0.916906898477349,1.626031
5.089419749999999,0.108,0.1350858719972795,-0.1250179361035884,-1.1818986966493785,1.658996
-1.3747424099999996,0.101,0.12070383827406106,-0.2241775964009909,-1.3746703298677279,1.691004
-7.494014400000001,0.096,0.10724630204848988,-0.30317771423716766,-1.4847002148442563,1.724004
-1.496886720000001,0.093,0.09552942688284452,-0.3585625994385265,-1.5094479567266286,1.756998
-1.1376347100000004,0.089,0.08517864323780526,-0.39496817418335384,-1.4720588231823117,1.789042
-4.962485040000001,0.088,0.07716305019127259,-0.40833516881056287,-1.3660238110124265,1.822001
1.18313661,0.1,0.07553577364047676,-0.37588077948387105,-1.1266443751027841,1.854998
0.8957330399999996,0.098,0.07456104749750353,-0.33895641005725285,-0.8972913046836396,1.887001
4.993615289999999,0.10200000000000001,0.07610445955058495,-0.2870423409986388,-0.643895239254175,1.919003
-1.6884858300000003,0.105,0.07932806482265911,-0.22771434513415056,-0.3926837143176764,1.952001
-1.4801214300000005,0.096,0.07985267462990385,-0.19000290207228407,-0.23467340365583708,1.984002
-2.342332140000001,0.092,0.07973736391287804,-0.15933037373479753,-0.11467629297814506,2.016031
-7.5802344900000005,0.094,0.0810206802047501,-0.12258615684193361,0.01233423458746756,2.049022
4.042790849999999,0.1,0.08469761965584463,-0.07454409608724726,0.16207732571917255,2.081031
-1.5855004500000005,0.099,0.08790218671004775,-0.03480205436257752,0.27067606815852924,2.113031
-5.0654704200000005,0.094,0.08927283829100717,-0.011421318879714093,0.3169341141466867,2.145031
15.22274754,0.11,0.09601120588879322,0.04227788659658195,0.4538225008876963,2.178022
-8.064034260000001,0.121,0.10535826547288393,0.1055043184588382,0.6068857441759088,2.210032
-2.3854372800000005,0.125,0.11433657884514253,0.15812765478999952,0.7112333399784212,2.243031
14.94013125,0.125,0.12149839639884459,0.1917901638042097,0.7454985146169966,2.275999
-5.491783590000001,0.115,0.12370014989628492,0.1885562039435515,0.6603625723401354,2.308024
5.410344090000001,0.10400000000000001,0.12142522830043224,0.15543032994180808,0.4898466123578208,2.341004
0.8502342599999988,0.1,0.11781136263548753,0.115645586791288,0.3155519463450189,2.3736
-9.52259487,0.107,0.11680707137605945,0.09520661931924114,0.21958389440043846,2.405618
4.83315312,0.099,0.11301267139231545,0.05860151253996546,0.0824614214631072,2.438584
-3.3865575900000007,0.098,0.10931523468303998,0.026007573324834443,-0.028265076273651366,2.470608
0.8262782400000006,0.092,0.10411916641153843,-0.012632871789821958,-0.14685860111518964,2.503597
-8.708296200000001,0.098,0.101769299777818,-0.029068981462301538,-0.18374354026913647,2.536588
7.4700615,0.112,0.10447774993283257,-0.01152640532303404,-0.11013363407798725,2.568588
8.78493504,0.108,0.10536170617610473,-0.006835704973228326,-0.08431628091825187,2.60059
-4.845128010000001,0.108,0.10606165216089955,-0.003498302281192447,-0.0653483354666637,2.632617
-0.5628275699999996,0.106,0.10594402459232075,-0.005415155773411336,-0.06480058110620703,2.665585
-1.3819233300000002,0.098,0.10317138560120277,-0.023591160096240255,-0.11540582111152425,2.697588
-6.809040960000001,0.091,0.09859068509513556,-0.05091961865077532,-0.18968541607576747,2.730586
-3.01532757,0.094,0.09591424174891837,-0.06295001629190343,-0.20841746669183633,2.763582
-1.7148354900000005,0.095,0.09419339158961158,-0.06710780079680664,-0.20052429997204668,2.795617
-4.8738615,0.092,0.09196208696040063,-0.07340652678715218,-0.20015329721976965,2.828588
6.847361940000001,0.08700000000000001,0.08867795475515783,-0.085036158695945,-0.21657313171834028,2.860608
0.66581607,0.092,0.08788692646884691,-0.07915942888015347,-0.17632413962805701,2.892617
-1.6262217600000008,0.106,0.09214082867543437,-0.04164784869175351,-0.04070349374017457,2.924768
0.3400946400000002,0.10400000000000001,0.09516928714967594,-0.015453754621085624,0.04571054800327598,2.956795
4.313429129999999,0.10400000000000001,0.09778313917101578,0.005366715236716989,0.1065464163264113,2.989803
3.25243839,0.105,0.10032786232817197,0.02332405594781131,0.15226620421314585,3.022771
7.32636462,0.1,0.10077006572454003,0.02579878447685133,0.14473062955678187,3.054781
-2.1866572500000006,0.092,0.09846274587184184,0.01030680732723084,0.08148861898310408,3.086785
-5.07504498,0.097,0.098225941654498,0.00909717060824057,0.06949201298994477,3.119775
0.12693314999999927,0.096,0.09770604633086535,0.006008717801286036,0.05279728229514773,3.151778
0.5772023399999995,0.098,0.09795011282619408,0.007853566890483521,0.05328545950328014,3.184775
-0.021551009999999593,0.093,0.09649459827833856,-0.0013225946180797366,0.01908862886944228,3.216804
2.943482249999999,0.095,0.09597715755386936,-0.0037543802693208246,0.009526530822194661,3.249781
0.3616472099999992,0.105,0.09889256405034488,0.015567481437795998,0.06929161281565858,3.281781
0.11496494999999918,0.111,0.10326467224017102,0.04187066964543387,0.14498663462151257,3.314464
8.34425022,0.114,0.107770170690114,0.06590835668585004,0.20594941211627643,3.346468
2.2130002199999996,0.10400000000000001,0.10799985284780916,0.06004420652390949,0.16680834951049972,3.379459
7.177870649999999,0.096,0.10536133475255746,0.03623324209452882,0.0752018320971154,3.412457
-6.164779020000001,0.092,0.10173068301368017,0.008340811923131977,-0.02001898914505021,3.445455
-4.6654971000000005,0.096,0.10000162735874296,-0.004759852460992803,-0.059177416464247644,3.477456
0.10777421999999959,0.094,0.09788912696127446,-0.018763288705666417,-0.09723495703018298,3.509457
0.6921559199999994,0.095,0.09649637640551258,-0.026534145457379466,-0.1118779363822826,3.541465
-1.1927178600000001,0.091,0.09406771968808449,-0.039666343598263376,-0.1418974929017786,3.573493
5.2139577,0.099,0.0948066131539016,-0.03114991601018445,-0.10086257892399467,3.606459
0.9101046900000007,0.108,0.09848150152581533,-0.004739318708865171,-0.007718115841323828,3.638482
-4.859499660000001,0.113,0.10319258626791436,0.025551510556151805,0.08825356384423108,3.671472
3.5182795799999997,0.114,0.10735355825997599,0.049070965268601496,0.15329315484339268,3.704464
2.7159491099999986,0.107,0.10833824376580313,0.04980939317973778,0.1401976022748841,3.737455
-1.9231998900000002,0.097,0.10569115006269261,0.027233670552941087,0.05514926097423431,3.769462
-0.5580402899999992,0.092,0.10175177748176514,-0.0013661248662105475,-0.04027798324608037,3.801464
1.4394032400000007,0.093,0.09880623422272654,-0.020734167040805027,-0.09709561800127237,3.834468
-0.6418667400000011,0.094,0.09673556779566778,-0.03235909392647342,-0.12386486049084665,3.867462
-1.4729405100000008,0.094,0.09509385739676093,-0.03972876508668631,-0.13456893953014443,3.900463
4.596045419999999,0.092,0.09317204052420942,-0.04768440928592424,-0.14603808938941443,3.933459
1.6813080300000003,0.097,0.0933717835879637,-0.04106027872891723,-0.11053372167228487,3.965459
0.9340607099999989,0.107,0.09697562023212104,-0.013383971389587784,-0.01243889352685458,3.99749
-2.4908163000000005,0.109,0.10067302615170821,0.012146077182605039,0.06904575565215357,4.03049
3.28836261,0.11,0.10404973086612183,0.03288317640498843,0.12727286212966804,4.062491
-1.9112218800000003,0.107,0.10577502217787184,0.040770179501189344,0.1392600365713481,4.095469
0.04790378999999945,0.096,0.10345272996935043,0.02202058211018552,0.0663304107470312,4.128469
0.5891705399999996,0.091,0.09981641471797002,-0.003308933147372607,-0.01994372358347174,4.160481
-2.85965268,0.093,0.09747814517620919,-0.017890945199496695,-0.06376517605012684,4.192484
-1.1855369400000004,0.096,0.09658345938657305,-0.021748175980839838,-0.06947469121080206,4.225455
0.8167036799999998,0.093,0.09490609341890477,-0.02990645952624659,-0.08812700793319006,4.257471
0.8334689699999984,0.094,0.09393581564022728,-0.03252666989676439,-0.08749892381347209,4.290486
1.3460022299999999,0.097,0.09422646379533674,-0.026690544313465306,-0.06035813668419998,4.323468
1.221464280000001,0.10300000000000001,0.09654473430218655,-0.008521937906120578,0.0028106771474400716,4.35549
3.827245530000001,0.109,0.10049424763762896,0.018052768063901173,0.0860447859555678,4.388455
-6.001923210000001,0.111,0.10439404058955573,0.04137549015168253,0.15068823205252524,4.420485
8.59093248,0.111,0.10752138713034015,0.057029035355053916,0.18472863550647314,4.453467
-5.4893899500000005,0.098,0.10564650299815723,0.039131072863451584,0.10990281934878891,4.48647
-1.216673880000001,0.092,0.10199512548336818,0.011525667098448437,0.012094262669834904,4.51946
0.026341410000000565,0.096,0.10025747092188927,-0.0013440055087239455,-0.02956775414679834,4.551468
5.601953009999999,0.093,0.09781165518931112,-0.01727245247570306,-0.07665281076626607,4.58349
-5.69775435,0.094,0.09615187429309302,-0.026425735404962736,-0.09771024712482995,4.616483
7.10841585,0.093,0.09450794263032976,-0.034247815757141975,-0.11246640926332661,4.648484
2.251318079999999,0.10400000000000001,0.09688505239322254,-0.015692591243491528,-0.04284219519783465,4.68049
-1.3436054700000009,0.108,0.10022106487272897,0.007158097535677737,0.0332795522043573,4.712491
