accel_z,range_sensor,d_est,v_est,a_est,t
0.005611320000000166,0.028,0.007895762122949696,0.008044352849526593,0.015466748558200894,0.037002
-0.15963812999999982,0.031,0.014542666050217848,0.01078406391058383,-0.15157046862514412,0.069997
-0.32729102999999926,0.026000000000000002,0.017907081458127867,0.0048728693061550026,-0.32332374288387844,0.102995
0.08225685000000085,0.027,0.02059785883051421,0.006843129361975721,0.08539527338759229,0.134997
0.08704413000000019,0.029,0.023156008581972365,0.01191483242056092,0.0899089508530554,0.167995
-0.04468454999999977,0.027,0.02450219597656385,0.01252319957900341,-0.04346008141535335,0.200002
-0.05665274999999975,0.026000000000000002,0.02519191862892802,0.011131701712233662,-0.056256614813703754,0.232026
0.06788520000000037,0.026000000000000002,0.025695851772503844,0.01245010489523063,0.06803429488627127,0.265026
0.01040841000000088,0.03,0.02720145548166868,0.014336147688579808,0.0117803043073599,0.297753
-0.11653298999999974,0.026000000000000002,0.027154073344533628,0.011159341130882156,-0.11709873206466836,0.330427
-0.09737405999999992,0.032,0.028740254220199688,0.009171173218551452,-0.09577607946886399,0.362454
0.22834736999999994,0.026000000000000002,0.0282502058966832,0.013051036284174112,0.22724427262088615,0.395454
-0.04707818999999998,0.031,0.029318338104311906,0.01435753721303854,-0.04625380369866696,0.428454
-0.09737405999999992,0.025,0.028396804178815446,0.010306062581174504,-0.09903922790983213,0.461454
0.03435462000000005,0.029,0.028811325679888568,0.010433496594974265,0.03444710740654659,0.494455
0.024770249999999997,0.029,0.029113727767134237,0.011257291278613182,0.02471449905396184,0.527424
-0.1117457099999993,0.028,0.02902240009468294,0.008349374735776426,-0.11224690343223838,0.560144
0.039141900000000486,0.028,0.02893471427393631,0.008046897089776376,0.03868368328459618,0.592157
-0.042281099999999266,0.026000000000000002,0.028279657852051446,0.00643197644455747,-0.043398623507775104,0.625132
-0.25304895000000016,0.028,0.028263408295666235,-0.00012503561725809073,-0.25317807102949386,0.657144
-0.24107093999999987,0.025,0.027251341518983285,-0.008820009391022956,-0.24217458506401732,0.689838
0.008004960000000382,0.027,0.02697140116259013,-0.0105146383424327,0.008018972392341618,0.721841
-0.30334482000000007,0.028,0.02691993175586882,-0.01735485911383638,-0.30281534375045277,0.754857
0.05351354999999988,0.031,0.027677876890367593,-0.01712990929975551,0.055142099199841005,0.786858
-0.006356879999999823,0.027,0.027093108042315735,-0.016887653983808096,-0.006402521319698508,0.819858
-0.00875052000000004,0.028,0.026957637068723242,-0.01673915587045673,-0.008239536445349502,0.852858
0.0008240400000008242,0.024,0.025739073289457196,-0.017468077639072058,-2.8482647899911377e-05,0.885858
0.1038094200000009,0.032,0.02713723895735802,-0.013047354397574613,0.10619322259979791,0.918834
-0.03270653999999949,0.03,0.027637762219916484,-0.012075255256360143,-0.031548528097512345,0.950858
-0.14287283999999914,0.03,0.02797796732134935,-0.014978586974635,-0.14188160304153916,0.983846
-0.10694861999999969,0.032,0.028727175721581014,-0.017387266850914695,-0.10534422861276185,1.016838
-0.31291937999999986,0.026000000000000002,0.027451453445609328,-0.0263438240679774,-0.31363090040065905,1.049837
0.019982970000000655,0.028,0.02699566810706792,-0.027925606419108986,0.020475300405131295,1.082839
0.10141578000000069,0.028,0.026671431419918845,-0.024792375809064814,0.10206706387363496,1.115838
0.06309791999999993,0.032,0.027628797617485126,-0.020747848344275302,0.0652407565703121,1.148608
0.07506611999999993,0.03,0.027847847971879815,-0.017576059423540114,0.07612114010722713,1.180617
0.07506611999999993,0.028,0.027514527452362027,-0.014974668389714816,0.075304106673809,1.212637
0.017589330000000437,0.028,0.027315947764031605,-0.01369005115609043,0.01792466534678601,1.245616
0.02237661000000087,0.027,0.026920361711496758,-0.01297758175273088,0.022415649872804033,1.277617
-0.09018333000000008,0.03,0.027461522044891145,-0.013981665653618174,-0.08893892301929335,1.310509
0.2115820800000003,0.03,0.027922525618974035,-0.008750534611357774,0.21260048349416083,1.343507
-0.10216133999999925,0.029,0.027999462183077563,-0.00915752481356709,-0.10167085077832436,1.376496
0.015195690000000222,0.03,0.028354309114529255,-0.008940321583408541,0.016002431415735367,1.408527
-0.46380698999999964,0.03,0.0284603079373363,-0.01941346127138953,-0.46305219371279893,1.441527
-0.003963239999999607,0.028,0.02786582550697529,-0.023087912944758662,-0.003897478717952903,1.474527
0.02237661000000087,0.029,0.027662342539600208,-0.0220516373508558,0.023032350972161747,1.507506
-0.023122169999999435,0.028,0.027244074968418516,-0.022132172548315725,-0.022751601758397008,1.540283
-0.13569191999999958,0.031,0.02774884426934387,-0.024309463050519328,-0.13409814661909697,1.573286
-0.20993399999999976,0.03,0.027750635107959457,-0.029547630910439538,-0.20883132206961166,1.606273
-0.05665274999999975,0.029,0.027397438335904575,-0.031923481740464776,-0.05586715225970028,1.638286
-0.09976770000000013,0.033,0.028208508539690764,-0.032886623645936426,-0.09741883065499425,1.670291
0.0415355400000007,0.03,0.027968034017606756,-0.03184779601048386,0.04253163919573004,1.702292
0.0726724800000008,0.028,0.027270849790207444,-0.029471784825530426,0.07302992057812821,1.735291
-0.05665274999999975,0.029,0.027065210091624037,-0.02950642200132209,-0.055704280354794765,1.768291
-0.1237139099999993,0.031,0.02745369072211056,-0.031536662947537264,-0.12197544878447694,1.801272
-0.16443521999999947,0.031,0.027670063396513,-0.03515548948731377,-0.16280282897351472,1.834283
-0.09498041999999969,0.028,0.026917843209130227,-0.038301005133405376,-0.09444993086719126,1.867271
-0.31531302000000005,0.034,0.027926916103490664,-0.0442695426503849,-0.31233588780901334,1.900264
-0.1452762899999996,0.028,0.026870655539220356,-0.04978423109003148,-0.14472267156126647,1.932272
0.6331079700000006,0.031,0.027094665736848603,-0.03408844314323678,0.6350224067389802,1.964283
0.3049929000000006,0.029,0.026973068689690516,-0.020942942871100555,0.30598654466802055,1.997262
0.39839391000000063,0.027,0.026642453495021902,-0.008778374072924169,0.3985691825188663,2.029291
-0.16203177000000005,0.027,0.026502949451421433,-0.009371307212016998,-0.16178809143097655,2.062278
0.12536198999999987,0.029,0.027027009637162622,-0.0068354647736390065,0.12632917409293198,2.095263
-0.1452762899999996,0.024,0.025973232184072964,-0.010130569007404215,-0.14624359308685586,2.128025
0.31936455,0.028,0.026411901331588022,-0.0029376358062815243,0.3201430486847695,2.161007
1.5480081900000002,0.028,0.027315363653695326,0.03723842171933342,1.5483437745398443,2.193008
2.2234070700000004,0.031,0.030002068934273124,0.10348586651232194,2.2238962527478043,2.225027
2.5179915600000013,0.034,0.034421864769362834,0.1815891708035265,2.5177847464398027,2.258026
1.1600128800000014,0.041,0.040926292794543156,0.22938694206764781,1.160049051720269,2.290561
0.8223134400000012,0.05,0.04907032947055531,0.25871543577475137,0.8227691895733172,2.32333
2.8461066300000013,0.058,0.0585034002481844,0.3337247183303193,2.8458597964371104,2.35633
3.301163100000001,0.063,0.0686360411443885,0.43357380236060533,3.2984002065942004,2.38931
1.4737661100000001,0.079,0.08213069674050756,0.4938123359228899,1.4722314435883548,2.42133
0.42953085000000074,0.093,0.09673882951985452,0.5142637480638155,0.4276980442836893,2.454321
0.4989856500000005,0.105,0.11106540797217146,0.5272858792201933,0.4960122849956777,2.48633
0.3025992600000004,0.125,0.1272285150925843,0.5376091295516742,0.3015068107649822,2.518538
0.23793174,0.14300000000000002,0.1441181059418724,0.545281633979472,0.2373836278782078,2.551181
-0.1452762899999996,0.165,0.16249591313357686,0.5446190044914155,-0.14404873429418194,2.584181
-1.7667025199999993,0.183,0.18020223421451678,0.5019109620581352,-1.7653309622180766,2.616193
-1.7738834399999999,0.201,0.19694703171062036,0.44680833857088365,-1.7718966079054685,2.649194
-2.3319252899999996,0.232,0.21626039518962467,0.3827712564813825,-2.324209460154726,2.682188
-0.6865430399999994,0.23700000000000002,0.2305894399996178,0.35048056803090927,-0.6834005251644789,2.7142
-5.6514232799999995,0.209,0.23066361329475757,0.20007367565983905,-5.662042996694838,2.746929
-3.91982094,0.195,0.22369929402557076,0.04968472082510561,-3.9338898572311947,2.778934
-1.0026899099999995,0.192,0.21542512620922016,-0.014605595847069,-1.0141733776066855,2.811917
0.3002056200000002,0.188,0.20741827032452953,-0.02294686494669709,0.2906864258988418,2.844935
-0.14287283999999914,0.194,0.20307142970489295,-0.02768760080843976,-0.14731979180842736,2.877935
0.46306143,0.215,0.20594589374862943,-0.014094376357395126,0.46749988445666907,2.909937
0.8247070800000004,0.253,0.21917871417271825,0.022801271173400195,0.8412868213575703,2.942915
0.6786165600000001,0.276,0.23597888216741603,0.0615383958868143,0.6982355762004305,2.975926
-0.28657952999999936,0.28800000000000003,0.25199163311441075,0.074258186750243,-0.2689276066866894,3.00826
-0.9643720499999998,0.291,0.26436772344799186,0.0593303520300073,-0.9513164490454459,3.04124
-0.44943533999999913,0.291,0.2730559282150691,0.04807220512880903,-0.44063887479910707,3.073243
0.6355016100000009,0.29,0.27913126791751075,0.0642447211576799,0.6408296104853454,3.106235
-0.1835941499999993,0.291,0.28391716235895564,0.0676218982852781,-0.18012200244276316,3.138252
-0.19316871000000016,0.289,0.28683352389939115,0.06239518301169368,-0.19210666733548215,3.171252
-0.5811640200000002,0.289,0.28867894052981186,0.04697544206110398,-0.58100662011473,3.204058
-0.2458582199999992,0.292,0.2905917734854508,0.03703361272343614,-0.24516789383960597,3.236079
-0.24107093999999987,0.289,0.29090513951042085,0.028537666440871842,-0.2420048709026357,3.269057
0.3337362000000005,0.293,0.2922526778240725,0.034995982516195505,0.3341025330100141,3.301079
0.8630347500000014,0.296,0.29441086505169806,0.05909014917264958,0.8638137548564707,3.334049
-0.1237139099999993,0.293,0.2953622701758022,0.06194661848833729,-0.12487190523473568,3.366059
-0.2171247299999996,0.296,0.29688909004097536,0.05537232441892473,-0.21756057392438716,3.399079
0.31217382000000016,0.301,0.29941544089800026,0.06183084993116779,0.31295058167802403,3.432059
0.7241251499999997,0.302,0.30181572513564775,0.08185070768293749,0.7242154726942226,3.464079
0.6498732600000003,0.302,0.30399011864482506,0.10244670330896558,0.6488976731917814,3.497079
-0.19556234999999927,0.302,0.305742671470776,0.10133891480809723,-0.19739704483222428,3.530053
-0.4925502899999995,0.302,0.3068459148446837,0.08598550700018832,-0.49492582878778657,3.562079
-0.12132027000000017,0.306,0.3085245824731652,0.07817999194987078,-0.1225578727283754,3.595079
0.17087058000000044,0.31,0.3107888137308558,0.081036284683986,0.1704838820309158,3.628059
0.8630347500000014,0.307,0.3118739782621829,0.10130446256730646,0.8606454255222892,3.661071
0.28583397000000077,0.306,0.3126721353989571,0.11233408129453865,0.28256319588168977,3.694068
0.06309791999999993,0.306,0.31340351344674233,0.11316158637864251,0.059468602041829154,3.727054
-0.77515677,0.302,0.31253472512245756,0.09075742637984408,-0.780321041747878,3.760059
-1.2230323200000002,0.303,0.3114987312762403,0.05174868080366077,-1.2271985253363178,3.792079
-1.3499639099999994,0.297,0.3081081849705684,0.00514229403621283,-1.3554093217854415,3.825079
-1.6661107799999995,0.291,0.3028018003889999,-0.05037979071264076,-1.6718962080636695,3.858059
-1.8122012999999997,0.28800000000000003,0.29680985001090676,-0.11073597635502021,-1.8165200296053863,3.890797
-3.0192923699999996,0.28200000000000003,0.28902473760164593,-0.20068432690331206,-3.0227359773836353,3.922875
-3.4623708300000002,0.275,0.27920275483594975,-0.30968585062452303,-3.4644310769775166,3.955875
-3.3258548699999997,0.261,0.26572675590665656,-0.4190596580756879,-3.3281720076454775,3.988875
-2.3414998499999995,0.242,0.24851029828655474,-0.5042870241914857,-2.344691334018599,4.021855
-1.5032451599999994,0.222,0.22886430896663915,-0.5616905814429582,-1.5066101816916126,4.053875
0.3576824100000008,0.2,0.20788151994990758,-0.5679663602616176,0.3538187051653527,4.086875
1.2558173400000008,0.176,0.1862700053172532,-0.5388947168130924,1.2507827880825615,4.119857
0.5684404500000003,0.155,0.16530543819838125,-0.5194078401580258,0.5633885740806063,4.152855
1.56477348,0.138,0.14620977264464238,-0.48041847498860124,1.5607488852190021,4.18559
3.3801924599999995,0.122,0.12951964480466324,-0.38947982884610527,3.3765061536211003,4.217597
