accel_z,range_sensor,d_est,v_est,a_est,t
0.03113849999999907,0.087,6.487190181829467e-11,6.081740795465126e-09,3.8010879971657046e-07,0.032023
-0.11256819000000107,0.086,3.4680368364896067e-09,1.444937676011574e-07,3.386026543205362e-06,0.069002
-0.05268795000000104,0.08499999999999999,3.492418694780778e-08,9.302264122787445e-07,1.3413030121267554e-05,0.101023
0.0814343700000002,0.08499999999999999,1.817141048722396e-07,3.557952348881637e-06,3.718069524743937e-05,0.133023
-0.0742503300000017,0.08499999999999999,6.575542961341459e-07,1.0184550868443283e-05,8.360160407719881e-05,0.165784
-0.05508159000000035,0.087,1.9096003962198445e-06,2.448169232184924e-05,0.000165702896758586,0.198774
0.033532140000000155,0.08399999999999999,4.634097868774974e-06,5.066364684076178e-05,0.000291575751016992,0.231762
0.0862216500000006,0.087,1.0169986039536399e-05,9.698973995040615e-05,0.00048616218961944563,0.263784
0.06466907999999982,0.08499999999999999,2.0172198926349164e-05,0.0001705516839212042,0.0007568076685013992,0.296749
0.03592577999999946,0.08499999999999999,3.730169462633562e-05,0.00028328184880383367,0.0011279627201934424,0.328761
0.009576120000000188,0.08399999999999999,6.492698030654412e-05,0.00044752245909540037,0.001615937099902746,0.360785
0.043106699999999165,0.086,0.00010853901481702517,0.0006850711459236621,0.002264102505186554,0.393762
-0.16765134000000081,0.087,0.0001745857616601674,0.001016359244573347,0.0030969008976812775,0.426756
-0.11735547000000146,0.08499999999999999,0.00026945064359464336,0.0014552247680851217,0.004111498827877952,0.458761
0.09100892999999921,0.087,0.0004057913702156332,0.0020442665638709034,0.005386035538342919,0.491749
0.016766849999999778,0.088,0.0005961011228836292,0.002814006228299655,0.006945892054932381,0.523779
-0.08861216999999932,0.08299999999999999,0.0008450156516083097,0.0037511381591449648,0.008702310157044915,0.556762
-0.03831629999999997,0.087,0.0011850908618519455,0.004966682740676365,0.01087645063369111,0.588775
0.07903091999999923,0.088,0.0016333094561390602,0.006482976797085003,0.013444072078535142,0.621749
-0.03352902000000135,0.087,0.0022065815623663384,0.008317230939503543,0.01637557336934539,0.653768
-0.12214275000000008,0.088,0.0029388838947587105,0.010546669777726454,0.019766904849456153,0.68676
0.050297429999998755,0.088,0.003855054938176832,0.013201238444936514,0.023605498823859573,0.718889
0.04550034000000025,0.08499999999999999,0.004960699731580792,0.01623988808494442,0.027752381641232837,0.750899
-0.11496183000000038,0.08499999999999999,0.006304414848594581,0.019768807331945002,0.03235012884077704,0.7829
0.009576120000000188,0.08499999999999999,0.0079168933595313,0.023820409984004372,0.03739357950707807,0.815889
0.0862216500000006,0.08399999999999999,0.009812827927972211,0.0283737097723316,0.04279282833674975,0.847899
0.06466907999999982,0.086,0.012064896605724703,0.03357919857271606,0.04873837815211139,0.879899
0.043106699999999165,0.087,0.014688985003647152,0.03940621555344159,0.055121041118939416,0.911899
-0.023954460000000566,0.086,0.017660966608605073,0.045720384419813825,0.061698308934801584,0.944889
-0.09819654,0.08199999999999999,0.02089650627578562,0.0522484832092627,0.06806831983741526,0.977864
0.026341410000000565,0.086,0.024608535281770347,0.05950685417895478,0.07495468745070392,1.009868
0.15807009000000072,0.088,0.028749636915114132,0.06730649232336793,0.08205844118587567,1.041899
-0.031135380000000268,0.086,0.03315301291211342,0.0751973929214995,0.08878578894835557,1.074877
0.14849552999999993,0.087,0.037893582390028664,0.08334388478058669,0.09537936948807255,1.106877
0.1101678599999989,0.08299999999999999,0.04268754365241975,0.09108268737147389,0.1010516116239031,1.139864
0.05508470999999915,0.08499999999999999,0.04775907820810285,0.09894034452165526,0.10650799880062832,1.171876
-0.14609877000000004,0.086,0.05300773556159276,0.10669172199730984,0.11151056017167565,1.204541
0.007182479999999103,0.087,0.05837687246380628,0.11422681770772064,0.11597569981476256,1.237552
-0.18920391000000158,0.086,0.06367592150319981,0.1211732319259161,0.11953867343753506,1.269554
-0.1915975500000009,0.08399999999999999,0.06876366691868661,0.12729281278409058,0.1220137497921996,1.301562
0.25387454999999903,0.08399999999999999,0.07371771934861533,0.1327966109232432,0.12370574389820879,1.333572
-0.09580290000000069,0.08399999999999999,0.07849021062994346,0.13763562458846254,0.12462023040166798,1.365572
0.02394776999999948,0.088,0.08336162608901342,0.14238111206442555,0.12539376992018184,1.398562
0.026341410000000565,0.08399999999999999,0.08765286804247446,0.14578653306093273,0.12478369675585117,1.430572
0.05987198999999954,0.08299999999999999,0.09158424486702259,0.14833338593325784,0.12335199153102706,1.462572
0.0934025700000003,0.086,0.0954888843687686,0.15066600171584943,0.1217752727500751,1.49555
-0.009582810000001274,0.08499999999999999,0.09900644312412553,0.15216284589419884,0.11946085258799576,1.527562
1.5599999994009295e-06,0.086,0.10231565528349157,0.15317770599747643,0.11678369258322827,1.559572
-0.2850083699999999,0.08499999999999999,0.10523531590823432,0.15342455087273504,0.11348991460849281,1.592572
-0.33291059999999995,0.08499999999999999,0.10786642198408788,0.15311022228120977,0.10979997331585648,1.625562
0.016766849999999778,0.08499999999999999,0.11021879854009857,0.15227566224813247,0.10576675703556389,1.658562
-0.09340926000000138,0.087,0.11249267883328588,0.15127316487290773,0.10172615011163869,1.691094
0.2586618299999994,0.08499999999999999,0.11431515567814919,0.1494967922270292,0.09712001113721938,1.724083
0.06466907999999982,0.08299999999999999,0.11570652969228148,0.14700820846484378,0.09202321983342705,1.757069
-0.023954460000000566,0.087,0.11726142132498953,0.1447919692009518,0.08734317094779472,1.789072
0.019160489999999086,0.087,0.1185935364750496,0.14221659290089103,0.08249028245965875,1.821644
-0.007189170000000189,0.08499999999999999,0.11952379917116496,0.13900626655797182,0.07721859001793158,1.854287
-0.1844166300000012,0.08399999999999999,0.12016950074684205,0.13536573112765793,0.07172287818719508,1.886296
-0.07664396999999923,0.086,0.12083503600019203,0.13178893561849556,0.06645072991326519,1.918307
0.07903091999999923,0.08499999999999999,0.12123336458811906,0.12781915565464294,0.06098286331253351,1.950318
-0.1796293500000008,0.087,0.121667797367344,0.12394523011412358,0.05576107400185193,1.983319
-0.12693984000000036,0.08299999999999999,0.12156138062556461,0.11925398420656927,0.049957911202484405,2.016307
-0.0838248900000007,0.089,0.1219036161413565,0.11532681589396263,0.04500578107515691,2.048317
0.06226562999999885,0.088,0.12200081621885576,0.11105260635952702,0.0398834576233555,2.081317
0.0957962099999996,0.09,0.12215451806020922,0.10691695663382177,0.03503042856041867,2.114281
0.02155413000000017,0.086,0.12178601240120078,0.1020019888236299,0.029615300747688807,2.146317
0.12932678999999858,0.086,0.12130669458819208,0.09697805144150946,0.02425520052127418,2.179287
-0.19878828000000048,0.088,0.12091598579481401,0.09216808403382279,0.019238686231367062,2.211296
0.1029869399999992,0.086,0.12022593426969029,0.08695231461056646,0.013999656427497275,2.244317
-0.019157370000000284,0.087,0.1195418770509307,0.08183106343775315,0.008994454114651428,2.276998
-0.09340926000000138,0.086,0.11867258425144799,0.07649976243576444,0.003943286408334831,2.30935
-0.22753158000000084,0.08499999999999999,0.11762908303129502,0.07098448783785805,-0.0011283960496381064,2.34135
0.02394776999999948,0.087,0.11671283080019021,0.06578214083707967,-0.005772534705237317,2.374315
0.011969759999999496,0.08499999999999999,0.1155329704035078,0.06025721800712019,-0.010571932106651208,2.406328
0.02155413000000017,0.088,0.11459107574496429,0.055239738818867616,-0.014775541809164901,2.439327
0.2514809099999997,0.086,0.11339286704352579,0.04991653980489081,-0.01913043398324044,2.471327
-0.04071975000000094,0.08499999999999999,0.11205136098234084,0.04448415243232865,-0.023454995436581486,2.503531
0.016766849999999778,0.086,0.11077314557466703,0.03929130801416063,-0.027436841847639545,2.535543
0.01437321000000047,0.08399999999999999,0.10926547178508207,0.03385414531224332,-0.0315190871731843,2.56853
0.004788839999999794,0.08199999999999999,0.10754333655603183,0.028207467044512338,-0.03566689846347238,2.600543
0.01437321000000047,0.088,0.10641122389369284,0.023702652802800154,-0.03867076889410119,2.632553
-0.22753158000000084,0.086,0.10505647152768599,0.018963133941364348,-0.041793787257548135,2.664553
-0.15567333000000083,0.086,0.10369244365175101,0.01435565976395102,-0.04470531630986757,2.697543
0.17244174,0.086,0.10232479186830698,0.00989114265132092,-0.0474020856852633,2.729973
0.08382800999999951,0.08299999999999999,0.10065960451226193,0.005074967843398353,-0.050329590900969834,2.762963
0.01437321000000047,0.086,0.099315978518376,0.0009641973277973214,-0.05254404281818378,2.794973
-0.12693984000000036,0.086,0.09798398111269929,-0.0029779307043619045,-0.0545426470146803,2.827972
-0.11017454999999998,0.08499999999999999,0.09656769374665318,-0.006915105605863273,-0.0564766755280606,2.859973
0.03592577999999946,0.08499999999999999,0.09517690150106592,-0.01065856153077252,-0.058181907083534025,2.891973
0.1772290200000004,0.09,0.09432058434860571,-0.013345514993421258,-0.05890722430132388,2.924973
-0.011976450000000582,0.08499999999999999,0.09296616281968827,-0.01675721073847532,-0.06024666737820937,2.957963
0.2706398399999994,0.089,0.09205431120545683,-0.019272309277888332,-0.0607608964745346,2.990507
0.07903091999999923,0.08199999999999999,0.09045055439451657,-0.022846012576619,-0.06218513629570879,3.023057
0.04071305999999986,0.086,0.0893122197583466,-0.025476230128486942,-0.06274382012498117,3.05507
-0.0047857200000009925,0.08399999999999999,0.0880095561322583,-0.0282609332359274,-0.06342051889592884,3.088044
0.08382800999999951,0.08399999999999999,0.0867589176904783,-0.030826067250902933,-0.06388632156248844,3.120045
0.03831941999999877,0.087,0.08586866034408279,-0.03265036773249452,-0.06369527403248737,3.152053
0.16525101000000042,0.086,0.08491501777361757,-0.03447723853262196,-0.06351204834954903,3.18408
-0.07184688000000072,0.088,0.08421194832515225,-0.035770625378711764,-0.0628724107115566,3.21608
-0.03831629999999997,0.08499999999999999,0.08323675239824921,-0.03743815757703311,-0.06257474168044144,3.249045
-0.021551009999999593,0.086,0.08241690136361028,-0.03874004251735291,-0.061970044881216824,3.281057
0.043106699999999165,0.087,0.08174738671424579,-0.03969535473292231,-0.06108395594617539,3.31385
0.0981996599999988,0.08499999999999999,0.08091440716618764,-0.04085012924859877,-0.0603950625015805,3.346836
0.05747834999999846,0.08499999999999999,0.08013464800776758,-0.041829697188526846,-0.05957511580435456,3.378836
0.2610554700000005,0.08499999999999999,0.07940777524411259,-0.04264020206544781,-0.05863319076580365,3.410851
