accel_z,range_sensor,d_est,v_est,a_est,t
-0.049471829999999106,0.112,0.03156762528977634,0.030457468812725035,-0.010042552980989682,0.033009
0.24751611000000004,0.108,0.053898827947778234,0.05764328840822269,0.27403738867210886,0.065763
4.6375794,0.111,0.07286473224812769,0.18682833309352775,4.656273810625412,0.097785
0.15171165000000061,0.112,0.08841595197905106,0.23628900358328503,0.1632730691608518,0.130764
-1.5535410299999992,0.111,0.09970590512124768,0.20448332410962522,-1.5480044289582744,0.162785
1.0282842000000014,0.114,0.10871635623194162,0.2192625722992021,1.0308742548051835,0.194785
-0.3943521899999999,0.115,0.11543447082648589,0.21764974129050652,-0.39456513357651035,0.226785
3.68915841,0.117,0.12208053797106438,0.3016772512638082,3.686667728559364,0.259754
-0.77515677,0.117,0.12746178039566855,0.3077481910962434,-0.7802851782310186,0.291764
1.5408174599999993,0.121,0.1331908978648301,0.33405473581850664,1.5348412138941905,0.323765
1.1121106499999995,0.121,0.13785415013598723,0.3663265641944199,1.1038484800659747,0.356762
-4.29105096,0.121,0.14014362767009841,0.2637908240764677,-4.300435325878061,0.388775
-2.1978029699999992,0.124,0.1407666196981827,0.17037463142137443,-2.206022304042516,0.420777
6.53204736,0.127,0.1428746672401577,0.30462598832950133,6.524265084017397,0.452785
2.577861990000001,0.124,0.14564786907551805,0.4095503408613896,2.567249961860699,0.485785
-2.8851700499999997,0.129,0.1495077001641924,0.3519172245640976,-2.89522310503217,0.518785
0.2714623200000003,0.128,0.15151125594140702,0.32651909211017216,0.25993662337473217,0.551785
3.3442682400000012,0.131,0.1543449414049384,0.40016204463557375,3.3328240758809873,0.584095
2.56350015,0.137,0.15962056145453363,0.47932780473603515,2.5524112002235255,0.616116
0.5828121000000007,0.134,0.16369862226022366,0.5017399893045367,0.5682534028543584,0.649094
-1.9654825499999997,0.136,0.1667899897040406,0.44660162208245574,-1.9805762371510685,0.681103
1.4090985900000008,0.14100000000000001,0.17017169007279465,0.45363204573059146,1.3947980488375373,0.713104
1.8449863200000003,0.14100000000000001,0.17303163369216845,0.49653867675631247,1.8292838722820195,0.746093
1.2965288399999995,0.14,0.17562428403253125,0.5281899570916666,1.279065244281776,0.778103
-1.1463867899999993,0.14200000000000002,0.1779497631978569,0.4963834069843985,-1.164009886278488,0.810117
3.966977610000001,0.14200000000000002,0.18048607106224074,0.56794508092992,3.9481109554616647,0.84213
1.6917050700000003,0.147,0.18480108007519175,0.6249033515324911,1.673174422794312,0.875126
-0.011153969999999448,0.147,0.18856081110475478,0.6214043964403929,-0.03152771584630491,0.908126
-2.9618155799999992,0.146,0.1898599468266331,0.5323511814559955,-2.9833163640637745,0.940126
-0.95718132,0.148,0.18986211135242634,0.4693614061561723,-0.977702875408708,0.973125
0.36726678000000085,0.149,0.18921065109658633,0.4547457666698243,0.34755481730698007,1.006125
-0.2602298699999997,0.153,0.1893771545498575,0.4368729857575754,-0.27806253308492435,1.038126
2.9610700199999997,0.152,0.1898445293550055,0.4913349410961118,2.9425179144450686,1.071116
-2.4947810999999995,0.156,0.1908779632912676,0.4404219412282846,-2.511878695272495,1.104116
-2.1762503999999994,0.155,0.19006945272636797,0.3543522568963485,-2.193442033360811,1.137116
4.81481667,0.154,0.18954997797943443,0.4394773912471591,4.797389282432307,1.169894
0.6714258300000003,0.154,0.1900259961313304,0.47914715621460446,0.6537654122183234,1.201896
-1.7068222799999992,0.154,0.19033896266313002,0.4287448460688754,-1.7246361701445652,1.233896
