accel_z,range_sensor,d_est,v_est,a_est,t
0.0008240400000008242,0.136,0.038345176269142,0.0384404584834579,0.048696043897220445,0.032013
2.7718645500000014,0.139,0.06852515459588802,0.13351077247243887,2.806412401938442,0.064023
8.02413855,0.139,0.09421810497373329,0.3669817551978199,8.046091222168085,0.096023
6.970328730000001,0.137,0.11731558810637477,0.6062134765293077,6.97997838418934,0.128989
3.1957840800000006,0.14,0.1389571907248713,0.7385664827944668,3.1962953916380434,0.161988
0.05830083000000031,0.14100000000000001,0.1566424498117358,0.7588876470589712,0.05063273399232353,0.193991
0.13734000000000013,0.138,0.16887094111487658,0.7504568601880998,0.12220655341430393,0.226023
-1.7307782999999999,0.139,0.1771255871183042,0.6946041513515065,-1.7494680375630665,0.259023
1.5599861999999995,0.139,0.18278627101296505,0.7013422445411363,1.5385213527338744,0.292022
-0.89491725,0.137,0.185754077607007,0.6726077081252586,-0.9188172319831206,0.324022
-6.31004706,0.136,0.18506268361288888,0.49366415437001276,-6.334098240266147,0.357013
-4.31499717,0.135,0.1806289494485094,0.3217974356266827,-4.3373652913167495,0.389013
-5.953198499999999,0.131,0.1719020608874361,0.1278750547750001,-5.973249317612931,0.422019
-9.21999717,0.126,0.15863005368787508,-0.15453990926834613,-9.235992866236934,0.45499
-1.6397611199999997,0.128,0.14555610267632801,-0.2734930640149079,-1.6483676303491086,0.487
-8.97570855,0.125,0.1304502510255007,-0.5053951924754251,-8.978380141144472,0.519008
-3.3186739500000004,0.123,0.11530515458017451,-0.6529517377921534,-3.3149019735059393,0.551022
-6.602247719999999,0.12,0.09932122133668488,-0.8303068480120358,-6.592110546928462,0.584023
-2.581011,0.121,0.08525614830593528,-0.9302935204124221,-2.5634888907520956,0.616992
-1.1272278599999996,0.11800000000000001,0.07264415014588381,-0.9597842138733101,-1.1049937164493988,0.649026
-1.1080689299999997,0.116,0.06240742670587801,-0.9741331875844061,-1.0817969672895553,0.682023
1.0474529400000014,0.12,0.05656774852774936,-0.9323570159770453,1.0785484134943435,0.715022
0.8199197999999999,0.122,0.05390401252266125,-0.8773000370686393,0.8533015827401974,0.74799
3.914288100000001,0.12,0.05370598728906953,-0.7499663954916123,3.946786429091705,0.780022
0.9276924599999994,0.12,0.05561897393529564,-0.6712732623972668,0.95925318719903,0.812022
6.189550830000001,0.123,0.06127264058627427,-0.48994076532233277,6.219810447704764,0.845
1.9192382099999996,0.123,0.06828529542733186,-0.3732711973437544,1.9460603841339004,0.877
2.9778353100000015,0.126,0.07703717472355348,-0.26680857182514045,3.001837664032544,0.909013
5.9524529400000015,0.126,0.08678958009636452,-0.08404365929304555,5.97167444875566,0.942022
3.653234190000002,0.126,0.09734355080117921,0.06231666878084529,3.667282120641155,0.975022
1.7012894400000003,0.126,0.10755406453254185,0.1394335274750767,1.710331998359069,1.007999
6.381159750000002,0.126,0.1181300530255677,0.3100958555628144,6.385017592735885,1.040003
-2.9426566499999995,0.129,0.1275870332318178,0.2896392725202936,-2.9419637208772182,1.072013
1.3755680099999994,0.13,0.1352668676690554,0.29772493472006095,1.372985979914737,1.104022
1.2510202500000012,0.128,0.140523492269529,0.33378694043141083,1.244881031229576,1.137023
-2.748654089999999,0.127,0.14351900951931748,0.2706502777739232,-2.7567518653005685,1.169987
-0.003963239999999607,0.126,0.14469406609782348,0.2415797674683137,-0.013127458818056905,1.202022
-3.74498712,0.126,0.1437369648299109,0.1440290669923959,-3.7536819646266735,1.235013
-1.8026267399999998,0.124,0.14074592873881456,0.0644554017015037,-1.8108359266133576,1.268022
-3.6611606699999997,0.124,0.13622866323395544,-0.043001687105886754,-3.6671553087767044,1.300023
-5.64423255,0.124,0.12979160137214343,-0.21039046051274568,-5.647071631308227,1.333013
-2.54268333,0.123,0.12199156211257857,-0.31570581761290745,-2.542189066831574,1.366013
-3.2923242899999994,0.12,0.11299351889870482,-0.41242065592098004,-3.288889575823489,1.399013
-2.9354659199999995,0.11900000000000001,0.10411816393190411,-0.5032722862174605,-2.928170608922663,1.431013
-1.2062670299999994,0.122,0.09708804665087926,-0.5455757061381163,-1.1940548296804578,1.463013
0.85105674,0.11800000000000001,0.09068450714243285,-0.5236338992619841,0.8644471856570873,1.495022
-0.6913401300000002,0.117,0.08587625555610735,-0.5213103577858603,-0.6760827126065025,1.52799
-1.3308049799999995,0.11800000000000001,0.08249023383388916,-0.5447907089980637,-1.3133974885143909,1.560987
1.1169077400000011,0.11800000000000001,0.08030389812595243,-0.5132784816217094,1.1353869201365672,1.592987
0.36007604999999987,0.11900000000000001,0.07958164510307049,-0.4801671508937839,0.37939959957853037,1.624998
-0.7895284199999995,0.11900000000000001,0.07941592583547993,-0.48069101123711794,-0.7701236207317239,1.657995
1.308506850000001,0.116,0.07908893993728976,-0.440598455915237,1.3266011998651603,1.690001
-4.212011789999999,0.11900000000000001,0.0788764780661286,-0.5161601823171975,-4.192342418281054,1.722007
1.3180814099999996,0.115,0.07747983810236873,-0.502435526241261,1.3364742524591593,1.754023
4.04361333,0.11900000000000001,0.07902697641888082,-0.3785439791350985,4.06320868668125,1.787023
-0.5428461599999994,0.11900000000000001,0.08157192080053155,-0.3450664937275349,-0.5244981656764304,1.820022
3.4161264900000012,0.11800000000000001,0.08502250997653563,-0.2536804447320209,3.4322924852044037,1.852023
